num_leaves	learning_rate	feature_fraction	bagging_fraction	max_depth	min_data_in_leaf	nrounds	auc
50	0.036000000000000004	0.1	0.8	100	10	100	0.7788996204163116
100	0.036000000000000004	0.1	0.8	100	10	100	0.7698956513897897
300	0.036000000000000004	0.1	0.8	100	10	100	0.7519976058815268
50	0.041	0.1	0.8	100	10	100	0.7766505487802492
100	0.041	0.1	0.8	100	10	100	0.769362191577661
300	0.041	0.1	0.8	100	10	100	0.7558948856422729
50	0.046	0.1	0.8	100	10	100	0.7749608146828744
100	0.046	0.1	0.8	100	10	100	0.766404779789944
300	0.046	0.1	0.8	100	10	100	0.7561466518398854
50	0.051000000000000004	0.1	0.8	100	10	100	0.7778302636678046
100	0.051000000000000004	0.1	0.8	100	10	100	0.7732190433006884
300	0.051000000000000004	0.1	0.8	100	10	100	0.7539543988773835
50	0.056	0.1	0.8	100	10	100	0.7752714035889849
100	0.056	0.1	0.8	100	10	100	0.7708962211171106
300	0.056	0.1	0.8	100	10	100	0.7543423022399446
50	0.061	0.1	0.8	100	10	100	0.7768921492058115
100	0.061	0.1	0.8	100	10	100	0.7672028289162852
300	0.061	0.1	0.8	100	10	100	0.7553092188701003
50	0.066	0.1	0.8	100	10	100	0.7788286884687223
100	0.066	0.1	0.8	100	10	100	0.7682036670498925
300	0.066	0.1	0.8	100	10	100	0.7536908956939972
50	0.07100000000000001	0.1	0.8	100	10	100	0.7741784786372582
100	0.07100000000000001	0.1	0.8	100	10	100	0.7698975417600069
300	0.07100000000000001	0.1	0.8	100	10	100	0.7542956848568487
50	0.076	0.1	0.8	100	10	100	0.7782519223291817
100	0.076	0.1	0.8	100	10	100	0.7667838874966546
300	0.076	0.1	0.8	100	10	100	0.7529476393127528
50	0.081	0.1	0.8	100	10	100	0.7797061801602145
100	0.081	0.1	0.8	100	10	100	0.7699849153462281
300	0.081	0.1	0.8	100	10	100	0.7587255562393117
50	0.08600000000000001	0.1	0.8	100	10	100	0.7762175485195765
100	0.08600000000000001	0.1	0.8	100	10	100	0.7716619146901059
300	0.08600000000000001	0.1	0.8	100	10	100	0.7590437086239771
50	0.091	0.1	0.8	100	10	100	0.7758006252418429
100	0.091	0.1	0.8	100	10	100	0.7669667393178989
300	0.091	0.1	0.8	100	10	100	0.7552850535947497
50	0.096	0.1	0.8	100	10	100	0.7762934753051474
100	0.096	0.1	0.8	100	10	100	0.7670517623743434
300	0.096	0.1	0.8	100	10	100	0.7465115842898468
50	0.001	0.5	0.8	100	10	100	0.7681503664452457
100	0.001	0.5	0.8	100	10	100	0.7643845689224823
300	0.001	0.5	0.8	100	10	100	0.7364656047477689
50	0.006	0.5	0.8	100	10	100	0.77477076631851
100	0.006	0.5	0.8	100	10	100	0.7645759350337705
300	0.006	0.5	0.8	100	10	100	0.7438972546721766
50	0.011	0.5	0.8	100	10	100	0.7767315894341907
100	0.011	0.5	0.8	100	10	100	0.7688191014462943
300	0.011	0.5	0.8	100	10	100	0.7364464567360999
50	0.016	0.5	0.8	100	10	100	0.7721353892597382
100	0.016	0.5	0.8	100	10	100	0.7726571497903585
300	0.016	0.5	0.8	100	10	100	0.7354455425919836
50	0.021	0.5	0.8	100	10	100	0.7791127765586731
100	0.021	0.5	0.8	100	10	100	0.7727495505514792
300	0.021	0.5	0.8	100	10	100	0.747954282749288
50	0.026000000000000002	0.5	0.8	100	10	100	0.7824026360568102
100	0.026000000000000002	0.5	0.8	100	10	100	0.7722676949788417
300	0.026000000000000002	0.5	0.8	100	10	100	0.7342732625953426
50	0.031	0.5	0.8	100	10	100	0.7793559262069027
100	0.031	0.5	0.8	100	10	100	0.7598316495380297
300	0.031	0.5	0.8	100	10	100	0.7396307653686288
50	0.036000000000000004	0.5	0.8	100	10	100	0.7757133533726922
100	0.036000000000000004	0.5	0.8	100	10	100	0.7678062760352694
300	0.036000000000000004	0.5	0.8	100	10	100	0.7384081822123186
50	0.041	0.5	0.8	100	10	100	0.7769628605975484
100	0.041	0.5	0.8	100	10	100	0.7667871323122649
300	0.041	0.5	0.8	100	10	100	0.7439993986262725
50	0.046	0.5	0.8	100	10	100	0.7773030979312646
100	0.046	0.5	0.8	100	10	100	0.7689105161111366
300	0.046	0.5	0.8	100	10	100	0.7373702323557054
50	0.051000000000000004	0.5	0.8	100	10	100	0.7818012180708557
100	0.051000000000000004	0.5	0.8	100	10	100	0.7709486060468491
300	0.051000000000000004	0.5	0.8	100	10	100	0.7401685915004075
50	0.056	0.5	0.8	100	10	100	0.7764653279806789
100	0.056	0.5	0.8	100	10	100	0.7680868664826457
300	0.056	0.5	0.8	100	10	100	0.7461591067421248
50	0.061	0.5	0.8	100	10	100	0.7794076642178996
100	0.061	0.5	0.8	100	10	100	0.7617700823992117
300	0.061	0.5	0.8	100	10	100	0.7383539401850725
50	0.066	0.5	0.8	100	10	100	0.7770174023459174
100	0.066	0.5	0.8	100	10	100	0.7632904031548876
300	0.066	0.5	0.8	100	10	100	0.7318575730005972
50	0.07100000000000001	0.5	0.8	100	10	100	0.7798194507030602
100	0.07100000000000001	0.5	0.8	100	10	100	0.769350301015829
300	0.07100000000000001	0.5	0.8	100	10	100	0.7446423888728658
50	0.076	0.5	0.8	100	10	100	0.776280896024951
100	0.076	0.5	0.8	100	10	100	0.7663892819746699
300	0.076	0.5	0.8	100	10	100	0.7343332132690685
50	0.081	0.5	0.8	100	10	100	0.782496205085049
100	0.081	0.5	0.8	100	10	100	0.7628086989542877
300	0.081	0.5	0.8	100	10	100	0.7340349817459552
50	0.08600000000000001	0.5	0.8	100	10	100	0.7750665152976002
100	0.08600000000000001	0.5	0.8	100	10	100	0.7679082588821328
300	0.08600000000000001	0.5	0.8	100	10	100	0.7384935146900233
50	0.091	0.5	0.8	100	10	100	0.7777861943854054
100	0.091	0.5	0.8	100	10	100	0.7629051015255288
300	0.091	0.5	0.8	100	10	100	0.7374922444461336
50	0.096	0.5	0.8	100	10	100	0.7770800438228168
100	0.096	0.5	0.8	100	10	100	0.7714935990637565
300	0.096	0.5	0.8	100	10	100	0.7341496131244567
50	0.001	0.6	0.8	100	10	100	0.7692341318642177
100	0.001	0.6	0.8	100	10	100	0.7655035334606913
300	0.001	0.6	0.8	100	10	100	0.74143538102989
50	0.006	0.6	0.8	100	10	100	0.7765628282028779
100	0.006	0.6	0.8	100	10	100	0.7658015630576961
300	0.006	0.6	0.8	100	10	100	0.7395500161281028
50	0.011	0.6	0.8	100	10	100	0.7782054706733388
100	0.011	0.6	0.8	100	10	100	0.7690209387004181
300	0.011	0.6	0.8	100	10	100	0.7359610696777431
50	0.016	0.6	0.8	100	10	100	0.7763682952498568
100	0.016	0.6	0.8	100	10	100	0.7691237047682149
300	0.016	0.6	0.8	100	10	100	0.7373309968044583
50	0.021	0.6	0.8	100	10	100	0.781617603171442
100	0.021	0.6	0.8	100	10	100	0.7678313682341028
300	0.021	0.6	0.8	100	10	100	0.7424591249325773
50	0.026000000000000002	0.6	0.8	100	10	100	0.779706688893567
100	0.026000000000000002	0.6	0.8	100	10	100	0.7711482889736568
300	0.026000000000000002	0.6	0.8	100	10	100	0.7410878026857858
50	0.031	0.6	0.8	100	10	100	0.7765761954388184
100	0.031	0.6	0.8	100	10	100	0.7634001903954514
300	0.031	0.6	0.8	100	10	100	0.740857360210839
50	0.036000000000000004	0.6	0.8	100	10	100	0.7747227647646701
100	0.036000000000000004	0.6	0.8	100	10	100	0.7656933806233583
300	0.036000000000000004	0.6	0.8	100	10	100	0.7422046285229227
50	0.041	0.6	0.8	100	10	100	0.7776879281384217
100	0.041	0.6	0.8	100	10	100	0.765491669732076
300	0.041	0.6	0.8	100	10	100	0.7379079098012515
50	0.046	0.6	0.8	100	10	100	0.7827815030031108
100	0.046	0.6	0.8	100	10	100	0.7644497633559989
300	0.046	0.6	0.8	100	10	100	0.7443729666505526
50	0.051000000000000004	0.6	0.8	100	10	100	0.7799441502754285
100	0.051000000000000004	0.6	0.8	100	10	100	0.7651733032821726
300	0.051000000000000004	0.6	0.8	100	10	100	0.7445539637119055
50	0.056	0.6	0.8	100	10	100	0.77722407401963
100	0.056	0.6	0.8	100	10	100	0.7635966889582979
300	0.056	0.6	0.8	100	10	100	0.729912260179724
50	0.061	0.6	0.8	100	10	100	0.7770444012261856
100	0.061	0.6	0.8	100	10	100	0.7618805598346051
300	0.061	0.6	0.8	100	10	100	0.7342271800667508
50	0.066	0.6	0.8	100	10	100	0.7739830987642103
100	0.066	0.6	0.8	100	10	100	0.7664385688486899
300	0.066	0.6	0.8	100	10	100	0.741867942492653
50	0.07100000000000001	0.6	0.8	100	10	100	0.7775990969720673
100	0.07100000000000001	0.6	0.8	100	10	100	0.770302899368855
300	0.07100000000000001	0.6	0.8	100	10	100	0.7452306693754667
50	0.076	0.6	0.8	100	10	100	0.7791902732158881
100	0.076	0.6	0.8	100	10	100	0.7666286870708828
300	0.076	0.6	0.8	100	10	100	0.732511029331895
50	0.081	0.6	0.8	100	10	100	0.775875277764591
100	0.081	0.6	0.8	100	10	100	0.7626456754484543
300	0.081	0.6	0.8	100	10	100	0.7467097060932106
50	0.08600000000000001	0.6	0.8	100	10	100	0.7785036585866889
100	0.08600000000000001	0.6	0.8	100	10	100	0.7690063703325454
300	0.08600000000000001	0.6	0.8	100	10	100	0.7426103824378734
50	0.091	0.6	0.8	100	10	100	0.772585631410475
100	0.091	0.6	0.8	100	10	100	0.7645829742265376
300	0.091	0.6	0.8	100	10	100	0.7379389485496922
50	0.096	0.6	0.8	100	10	100	0.7785546829362715
100	0.096	0.6	0.8	100	10	100	0.7665897274967275
300	0.096	0.6	0.8	100	10	100	0.732502526140481
50	0.001	0.1	0.8	10	1	500	0.7868503754640159
100	0.001	0.1	0.8	10	1	500	0.7773142414771667
300	0.001	0.1	0.8	10	1	500	0.7597908054788219
50	0.006	0.1	0.8	10	1	500	0.7803871460049456
100	0.006	0.1	0.8	10	1	500	0.7759385229852659
300	0.006	0.1	0.8	10	1	500	0.763677162319562
50	0.011	0.1	0.8	10	1	500	0.77685351819329
100	0.011	0.1	0.8	10	1	500	0.7735638935907794
300	0.011	0.1	0.8	10	1	500	0.7654123108164544
50	0.016	0.1	0.8	10	1	500	0.7806486543137462
100	0.016	0.1	0.8	10	1	500	0.7776101049626817
300	0.016	0.1	0.8	10	1	500	0.7587489248865847
50	0.021	0.1	0.8	10	1	500	0.7786229275033126
100	0.021	0.1	0.8	10	1	500	0.7739788363535048
300	0.021	0.1	0.8	10	1	500	0.7641679168211353
50	0.026000000000000002	0.1	0.8	10	1	500	0.7848727860324206
100	0.026000000000000002	0.1	0.8	10	1	500	0.771135163756996
300	0.026000000000000002	0.1	0.8	10	1	500	0.7547153874443762
50	0.031	0.1	0.8	10	1	500	0.7807215853620454
100	0.031	0.1	0.8	10	1	500	0.7744668844393663
300	0.031	0.1	0.8	10	1	500	0.7652198120798773
50	0.036000000000000004	0.1	0.8	10	1	500	0.7795202919688852
100	0.036000000000000004	0.1	0.8	10	1	500	0.770690722316735
300	0.036000000000000004	0.1	0.8	10	1	500	0.7619069008915368
50	0.041	0.1	0.8	10	1	500	0.776771956818081
100	0.041	0.1	0.8	10	1	500	0.7718742080407512
300	0.041	0.1	0.8	10	1	500	0.7630708439572
50	0.046	0.1	0.8	10	1	500	0.7800954596482529
100	0.046	0.1	0.8	10	1	500	0.7707771437157223
300	0.046	0.1	0.8	10	1	500	0.759172072619433
50	0.051000000000000004	0.1	0.8	10	1	500	0.7778156046184346
100	0.051000000000000004	0.1	0.8	10	1	500	0.774953252347941
300	0.051000000000000004	0.1	0.8	10	1	500	0.7580130646925335
50	0.056	0.1	0.8	10	1	500	0.7784664459524612
100	0.056	0.1	0.8	10	1	500	0.7761059460205773
300	0.056	0.1	0.8	10	1	500	0.7578722961059468
50	0.061	0.1	0.8	10	1	500	0.7829600845337591
100	0.061	0.1	0.8	10	1	500	0.7699419333388188
300	0.061	0.1	0.8	10	1	500	0.7649024463852345
50	0.066	0.1	0.8	10	1	500	0.779083908568617
100	0.066	0.1	0.8	10	1	500	0.7712378789509201
300	0.066	0.1	0.8	10	1	500	0.7653733377295688
50	0.07100000000000001	0.1	0.8	10	1	500	0.7777702993283169
100	0.07100000000000001	0.1	0.8	10	1	500	0.7708908096817073
300	0.07100000000000001	0.1	0.8	10	1	500	0.7633858995220557
50	0.076	0.1	0.8	10	1	500	0.7711576967051624
100	0.076	0.1	0.8	10	1	500	0.7682476444726238
300	0.076	0.1	0.8	10	1	500	0.7614686940532079
50	0.081	0.1	0.8	10	1	500	0.7805239370485595
100	0.081	0.1	0.8	10	1	500	0.7677422004587423
300	0.081	0.1	0.8	10	1	500	0.7618319839112075
50	0.08600000000000001	0.1	0.8	10	1	500	0.7769451532467334
100	0.08600000000000001	0.1	0.8	10	1	500	0.7663425991058406
300	0.08600000000000001	0.1	0.8	10	1	500	0.7552724703778052
50	0.091	0.1	0.8	10	1	500	0.782697874977373
100	0.091	0.1	0.8	10	1	500	0.7653461486711935
300	0.091	0.1	0.8	10	1	500	0.7608775885359037
50	0.096	0.1	0.8	10	1	500	0.7751463900465257
100	0.096	0.1	0.8	10	1	500	0.7613877522498191
300	0.096	0.1	0.8	10	1	500	0.7539479173298193
50	0.001	0.5	0.8	10	1	500	0.772469392029423
100	0.001	0.5	0.8	10	1	500	0.772239497699985
300	0.001	0.5	0.8	10	1	500	0.7365216199205452
50	0.006	0.5	0.8	10	1	500	0.7723982430323743
100	0.006	0.5	0.8	10	1	500	0.76859582470952
300	0.006	0.5	0.8	10	1	500	0.7373069565005306
50	0.011	0.5	0.8	10	1	500	0.7798929041672679
100	0.011	0.5	0.8	10	1	500	0.7768501899691231
300	0.011	0.5	0.8	10	1	500	0.7464782813436781
50	0.016	0.5	0.8	10	1	500	0.7807487896430104
100	0.016	0.5	0.8	10	1	500	0.7741257467505054
300	0.016	0.5	0.8	10	1	500	0.7477832675697265
50	0.021	0.5	0.8	10	1	500	0.7784873021814366
100	0.021	0.5	0.8	10	1	500	0.7722654789054907
300	0.021	0.5	0.8	10	1	500	0.7470312988983705
50	0.026000000000000002	0.5	0.8	10	1	500	0.7817570250151581
100	0.026000000000000002	0.5	0.8	10	1	500	0.775800299988857
300	0.026000000000000002	0.5	0.8	10	1	500	0.7530446835054669
50	0.031	0.5	0.8	10	1	500	0.7802518706764889
100	0.031	0.5	0.8	10	1	500	0.7689488703159058
300	0.031	0.5	0.8	10	1	500	0.748387365019365
50	0.036000000000000004	0.5	0.8	10	1	500	0.7819429682183491
100	0.036000000000000004	0.5	0.8	10	1	500	0.771195338950181
300	0.036000000000000004	0.5	0.8	10	1	500	0.7495517672687133
50	0.041	0.5	0.8	10	1	500	0.780159000872063
100	0.041	0.5	0.8	10	1	500	0.7690281531638588
300	0.041	0.5	0.8	10	1	500	0.7457690927535735
50	0.046	0.5	0.8	10	1	500	0.7803666047374739
100	0.046	0.5	0.8	10	1	500	0.7733881139218992
300	0.046	0.5	0.8	10	1	500	0.7481359242726704
50	0.051000000000000004	0.5	0.8	10	1	500	0.7793456013316341
100	0.051000000000000004	0.5	0.8	10	1	500	0.7715029001993357
300	0.051000000000000004	0.5	0.8	10	1	500	0.7469444341188081
50	0.056	0.5	0.8	10	1	500	0.7805220125980564
100	0.056	0.5	0.8	10	1	500	0.7672975422289283
300	0.056	0.5	0.8	10	1	500	0.7426835758974902
50	0.061	0.5	0.8	10	1	500	0.7749985641507745
100	0.061	0.5	0.8	10	1	500	0.7729420049096641
300	0.061	0.5	0.8	10	1	500	0.7349223844111507
50	0.066	0.5	0.8	10	1	500	0.7757477396606355
100	0.066	0.5	0.8	10	1	500	0.7765182942630179
300	0.066	0.5	0.8	10	1	500	0.746885148166578
50	0.07100000000000001	0.5	0.8	10	1	500	0.7783339063408811
100	0.07100000000000001	0.5	0.8	10	1	500	0.770890239497241
300	0.07100000000000001	0.5	0.8	10	1	500	0.7451938602770829
50	0.076	0.5	0.8	10	1	500	0.7770955693243725
100	0.076	0.5	0.8	10	1	500	0.7739371911416477
300	0.076	0.5	0.8	10	1	500	0.7499756918019704
50	0.081	0.5	0.8	10	1	500	0.7790607845608386
100	0.081	0.5	0.8	10	1	500	0.7657076866881076
300	0.081	0.5	0.8	10	1	500	0.7311494508069765
50	0.08600000000000001	0.5	0.8	10	1	500	0.773876751991677
100	0.08600000000000001	0.5	0.8	10	1	500	0.7717239266710985
300	0.08600000000000001	0.5	0.8	10	1	500	0.7436397128681098
50	0.091	0.5	0.8	10	1	500	0.7810800494362528
100	0.091	0.5	0.8	10	1	500	0.7712267335541358
300	0.091	0.5	0.8	10	1	500	0.7377105589681695
50	0.096	0.5	0.8	10	1	500	0.7746945892542498
100	0.096	0.5	0.8	10	1	500	0.7715874647953218
300	0.096	0.5	0.8	10	1	500	0.7436432990627011
50	0.001	0.6	0.8	10	1	500	0.7703037879242087
100	0.001	0.6	0.8	10	1	500	0.7570065701385262
300	0.001	0.6	0.8	10	1	500	0.724846235623171
50	0.006	0.6	0.8	10	1	500	0.7827423098877321
100	0.006	0.6	0.8	10	1	500	0.7696490848980441
300	0.006	0.6	0.8	10	1	500	0.7332068232720766
50	0.011	0.6	0.8	10	1	500	0.7810815999656964
100	0.011	0.6	0.8	10	1	500	0.7719057103477753
300	0.011	0.6	0.8	10	1	500	0.7350797279346364
50	0.016	0.6	0.8	10	1	500	0.779831568051235
100	0.016	0.6	0.8	10	1	500	0.7759889228725579
300	0.016	0.6	0.8	10	1	500	0.7435290553843813
50	0.021	0.6	0.8	10	1	500	0.7762045712204806
100	0.021	0.6	0.8	10	1	500	0.7686231574367562
300	0.021	0.6	0.8	10	1	500	0.7419930243398725
50	0.026000000000000002	0.6	0.8	10	1	500	0.7816791451875944
100	0.026000000000000002	0.6	0.8	10	1	500	0.7724501264243722
300	0.026000000000000002	0.6	0.8	10	1	500	0.7478813917250546
50	0.031	0.6	0.8	10	1	500	0.781304928163684
100	0.031	0.6	0.8	10	1	500	0.771706833102056
300	0.031	0.6	0.8	10	1	500	0.7440906902325974
50	0.036000000000000004	0.6	0.8	10	1	500	0.7817454913052099
100	0.036000000000000004	0.6	0.8	10	1	500	0.7716299965073379
300	0.036000000000000004	0.6	0.8	10	1	500	0.7409746804302153
50	0.041	0.6	0.8	10	1	500	0.7754639511912492
100	0.041	0.6	0.8	10	1	500	0.7763861455715402
300	0.041	0.6	0.8	10	1	500	0.7475570089570209
50	0.046	0.6	0.8	10	1	500	0.781412600506103
100	0.046	0.6	0.8	10	1	500	0.7722388241475145
300	0.046	0.6	0.8	10	1	500	0.7445216444482589
50	0.051000000000000004	0.6	0.8	10	1	500	0.780270614666326
100	0.051000000000000004	0.6	0.8	10	1	500	0.7704616840732513
300	0.051000000000000004	0.6	0.8	10	1	500	0.7429378654532001
50	0.056	0.6	0.8	10	1	500	0.7772070353494437
100	0.056	0.6	0.8	10	1	500	0.7661125277544553
300	0.056	0.6	0.8	10	1	500	0.739964187038342
50	0.061	0.6	0.8	10	1	500	0.7767387381941275
100	0.061	0.6	0.8	10	1	500	0.767448297841153
300	0.061	0.6	0.8	10	1	500	0.744399516457501
50	0.066	0.6	0.8	10	1	500	0.7819347624478921
100	0.066	0.6	0.8	10	1	500	0.7683715305268263
300	0.066	0.6	0.8	10	1	500	0.7415044325724174
50	0.07100000000000001	0.6	0.8	10	1	500	0.7775809298332158
100	0.07100000000000001	0.6	0.8	10	1	500	0.7689501504561764
300	0.07100000000000001	0.6	0.8	10	1	500	0.739937808957874
50	0.076	0.6	0.8	10	1	500	0.7765609809943927
100	0.076	0.6	0.8	10	1	500	0.7709644669748135
300	0.076	0.6	0.8	10	1	500	0.7518702415992711
50	0.081	0.6	0.8	10	1	500	0.7759103221663785
100	0.081	0.6	0.8	10	1	500	0.7714923249845332
300	0.081	0.6	0.8	10	1	500	0.7464542969048192
50	0.08600000000000001	0.6	0.8	10	1	500	0.7783093337598509
100	0.08600000000000001	0.6	0.8	10	1	500	0.7726283864384396
300	0.08600000000000001	0.6	0.8	10	1	500	0.7412114584399427
50	0.091	0.6	0.8	10	1	500	0.7721136531441136
100	0.091	0.6	0.8	10	1	500	0.7684508351875763
300	0.091	0.6	0.8	10	1	500	0.7391127651927122
50	0.096	0.6	0.8	10	1	500	0.7774570637985542
100	0.096	0.6	0.8	10	1	500	0.7675371471115008
300	0.096	0.6	0.8	10	1	500	0.7488515932345361
50	0.001	0.1	0.8	50	1	500	0.7761311930727168
100	0.001	0.1	0.8	50	1	500	0.7753323534306825
300	0.001	0.1	0.8	50	1	500	0.7644579457211176
50	0.006	0.1	0.8	50	1	500	0.7837755790113866
100	0.006	0.1	0.8	50	1	500	0.7807930351122325
300	0.006	0.1	0.8	50	1	500	0.7722698005841391
50	0.011	0.1	0.8	50	1	500	0.7764122477231601
100	0.011	0.1	0.8	50	1	500	0.7713403611200903
300	0.011	0.1	0.8	50	1	500	0.7646659406685297
50	0.016	0.1	0.8	50	1	500	0.7801546351248364
100	0.016	0.1	0.8	50	1	500	0.7783677931287755
300	0.016	0.1	0.8	50	1	500	0.7634976464681593
50	0.021	0.1	0.8	50	1	500	0.7774306319831158
100	0.021	0.1	0.8	50	1	500	0.7746108624991371
300	0.021	0.1	0.8	50	1	500	0.7569003662611852
50	0.026000000000000002	0.1	0.8	50	1	500	0.7807747478245151
100	0.026000000000000002	0.1	0.8	50	1	500	0.7796756533210726
300	0.026000000000000002	0.1	0.8	50	1	500	0.761726700994625
50	0.031	0.1	0.8	50	1	500	0.7829265539583417
100	0.031	0.1	0.8	50	1	500	0.7750204128408944
300	0.031	0.1	0.8	50	1	500	0.7577388305099543
50	0.036000000000000004	0.1	0.8	50	1	500	0.7808930499643449
100	0.036000000000000004	0.1	0.8	50	1	500	0.7761896467737447
300	0.036000000000000004	0.1	0.8	50	1	500	0.7600766517305674
50	0.041	0.1	0.8	50	1	500	0.7769105790309494
100	0.041	0.1	0.8	50	1	500	0.7744006033615195
300	0.041	0.1	0.8	50	1	500	0.7557058063465438
50	0.046	0.1	0.8	50	1	500	0.7746307382459833
100	0.046	0.1	0.8	50	1	500	0.7753371052028584
300	0.046	0.1	0.8	50	1	500	0.7498233423389314
50	0.051000000000000004	0.1	0.8	50	1	500	0.7797943686770351
100	0.051000000000000004	0.1	0.8	50	1	500	0.7733277444285868
300	0.051000000000000004	0.1	0.8	50	1	500	0.7594673144353589
50	0.056	0.1	0.8	50	1	500	0.7774154296163137
100	0.056	0.1	0.8	50	1	500	0.7715643597051882
300	0.056	0.1	0.8	50	1	500	0.7530129891337548
50	0.061	0.1	0.8	50	1	500	0.7838833137979855
100	0.061	0.1	0.8	50	1	500	0.7721086886934779
300	0.061	0.1	0.8	50	1	500	0.7577726772858143
50	0.066	0.1	0.8	50	1	500	0.7789570707923313
100	0.066	0.1	0.8	50	1	500	0.7721128758831155
300	0.066	0.1	0.8	50	1	500	0.7535711829581134
50	0.07100000000000001	0.1	0.8	50	1	500	0.7767165201645863
100	0.07100000000000001	0.1	0.8	50	1	500	0.7719237272708436
300	0.07100000000000001	0.1	0.8	50	1	500	0.7509379193454462
50	0.076	0.1	0.8	50	1	500	0.7732925283337055
100	0.076	0.1	0.8	50	1	500	0.772143279958507
300	0.076	0.1	0.8	50	1	500	0.7561324250385965
50	0.081	0.1	0.8	50	1	500	0.7783976996922933
100	0.081	0.1	0.8	50	1	500	0.7760576814248502
300	0.081	0.1	0.8	50	1	500	0.7538444392953466
50	0.08600000000000001	0.1	0.8	50	1	500	0.7769982802705561
100	0.08600000000000001	0.1	0.8	50	1	500	0.7735695295693067
300	0.08600000000000001	0.1	0.8	50	1	500	0.7475858827249287
50	0.091	0.1	0.8	50	1	500	0.7798910508149406
100	0.091	0.1	0.8	50	1	500	0.7762253791835609
300	0.091	0.1	0.8	50	1	500	0.7570008653283199
50	0.096	0.1	0.8	50	1	500	0.7741377297215315
100	0.096	0.1	0.8	50	1	500	0.7686841481037249
300	0.096	0.1	0.8	50	1	500	0.7508761261853127
50	0.001	0.5	0.8	50	1	500	0.7648259193877355
100	0.001	0.5	0.8	50	1	500	0.7619117375407956
300	0.001	0.5	0.8	50	1	500	0.7282944197601426
50	0.006	0.5	0.8	50	1	500	0.7771182563908579
100	0.006	0.5	0.8	50	1	500	0.7718908489414379
300	0.006	0.5	0.8	50	1	500	0.7374787827519093
50	0.011	0.5	0.8	50	1	500	0.7816557693414603
100	0.011	0.5	0.8	50	1	500	0.7753998797948668
300	0.011	0.5	0.8	50	1	500	0.7228558946676227
50	0.016	0.5	0.8	50	1	500	0.7818209387343299
100	0.016	0.5	0.8	50	1	500	0.7742849133393607
300	0.016	0.5	0.8	50	1	500	0.7247466595482916
50	0.021	0.5	0.8	50	1	500	0.778451616782125
100	0.021	0.5	0.8	50	1	500	0.7732323703523201
300	0.021	0.5	0.8	50	1	500	0.7255351329721258
50	0.026000000000000002	0.5	0.8	50	1	500	0.7767877051462234
100	0.026000000000000002	0.5	0.8	50	1	500	0.7738036803354164
300	0.026000000000000002	0.5	0.8	50	1	500	0.7260494261708085
50	0.031	0.5	0.8	50	1	500	0.7798835076399175
100	0.031	0.5	0.8	50	1	500	0.7778177353422309
300	0.031	0.5	0.8	50	1	500	0.7304743785280036
50	0.036000000000000004	0.5	0.8	50	1	500	0.7798772150107064
100	0.036000000000000004	0.5	0.8	50	1	500	0.773333416601673
300	0.036000000000000004	0.5	0.8	50	1	500	0.7224596919220535
50	0.041	0.5	0.8	50	1	500	0.7792149582975888
100	0.041	0.5	0.8	50	1	500	0.7758625946549359
300	0.041	0.5	0.8	50	1	500	0.7310636229173254
50	0.046	0.5	0.8	50	1	500	0.7787546615160355
100	0.046	0.5	0.8	50	1	500	0.7774394679832619
300	0.046	0.5	0.8	50	1	500	0.7306807198828662
50	0.051000000000000004	0.5	0.8	50	1	500	0.778782303941315
100	0.051000000000000004	0.5	0.8	50	1	500	0.7767222084058367
300	0.051000000000000004	0.5	0.8	50	1	500	0.7250282445939924
50	0.056	0.5	0.8	50	1	500	0.7822902167784377
100	0.056	0.5	0.8	50	1	500	0.7764046317400716
300	0.056	0.5	0.8	50	1	500	0.7252611076963694
50	0.061	0.5	0.8	50	1	500	0.7800778115863743
100	0.061	0.5	0.8	50	1	500	0.7701107286132471
300	0.061	0.5	0.8	50	1	500	0.7290819697888514
50	0.066	0.5	0.8	50	1	500	0.7787686257074753
100	0.066	0.5	0.8	50	1	500	0.7696157172025448
300	0.066	0.5	0.8	50	1	500	0.7221253881369653
50	0.07100000000000001	0.5	0.8	50	1	500	0.7784092620359948
100	0.07100000000000001	0.5	0.8	50	1	500	0.7683014607147481
300	0.07100000000000001	0.5	0.8	50	1	500	0.7289034607869384
50	0.076	0.5	0.8	50	1	500	0.7801323179631652
100	0.076	0.5	0.8	50	1	500	0.7722058324687144
300	0.076	0.5	0.8	50	1	500	0.717903164938436
50	0.081	0.5	0.8	50	1	500	0.778477557653455
100	0.081	0.5	0.8	50	1	500	0.7787529775415353
300	0.081	0.5	0.8	50	1	500	0.7223962703257436
50	0.08600000000000001	0.5	0.8	50	1	500	0.7799490207336681
100	0.08600000000000001	0.5	0.8	50	1	500	0.7730672440163265
300	0.08600000000000001	0.5	0.8	50	1	500	0.7281783570388862
50	0.091	0.5	0.8	50	1	500	0.7790072372950296
100	0.091	0.5	0.8	50	1	500	0.7736872929791544
300	0.091	0.5	0.8	50	1	500	0.7240659051392807
50	0.096	0.5	0.8	50	1	500	0.7752868849700192
100	0.096	0.5	0.8	50	1	500	0.7778687130700398
300	0.096	0.5	0.8	50	1	500	0.7210227701912132
50	0.001	0.6	0.8	50	1	500	0.7684788410132635
100	0.001	0.6	0.8	50	1	500	0.7590247634662097
300	0.001	0.6	0.8	50	1	500	0.710303360964402
