tipo_persona	proxy_edad_actual	prop_con_garantia_actual	n_meses_seg_bcra	max_situacion_mes	max_sit_mes_sin_garantia	media_prop_situacion_1	media_prop_situacion_2	media_prop_default	media_prop_con_garantia	prop_tuvo_garantia	prop_mora_30_dias_seg	prop_default_seg	default	tiene_default_historico	tiene_garantia_historica	proxy_edad_actual_sqrt	prop_con_garantia_actual_sqrt	n_meses_seg_bcra_sqrt	media_prop_situacion_1_sqrt	media_prop_situacion_2_sqrt	media_prop_default_sqrt	media_prop_con_garantia_sqrt	prop_tuvo_garantia_sqrt	prop_mora_30_dias_seg_sqrt	prop_default_seg_sqrt	proxy_edad_actual_pot	prop_con_garantia_actual_pot	n_meses_seg_bcra_pot	media_prop_situacion_1_pot	media_prop_situacion_2_pot	media_prop_default_pot	media_prop_con_garantia_pot	prop_tuvo_garantia_pot	prop_mora_30_dias_seg_pot	prop_default_seg_pot
27	181	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13.45362404707371	0	2.6457513110645907	1	0	0	0	0	0	0	32761	0	49	1	0	0	0	0	0	0
20	285	0	5	1	1	1	0	0	0	0	0	0	0	0	0	16.881943016134134	0	2.23606797749979	1	0	0	0	0	0	0	81225	0	25	1	0	0	0	0	0	0
20	238	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.427248620541512	0	2.6457513110645907	1	0	0	0	0	0	0	56644	0	49	1	0	0	0	0	0	0
20	83	0	6	1	1	1	0	0	0	0	0	0	0	0	0	9.1104335791443	0	2.449489742783178	1	0	0	0	0	0	0	6889	0	36	1	0	0	0	0	0	0
20	207	0	6	1	1	1	0	0	0	0	0	0	0	0	0	14.38749456993816	0	2.449489742783178	1	0	0	0	0	0	0	42849	0	36	1	0	0	0	0	0	0
20	386	0	6	3	3	0.16666666666666666	0.6666666666666666	0.16666666666666666	0	0	0.8333333333333334	0.16666666666666666	0	1	0	19.6468827043885	0	2.449489742783178	0.408248290463863	0.816496580927726	0.408248290463863	0	0	0.9128709291752769	0.408248290463863	148996	0	36	0.027777777777777776	0.4444444444444444	0.027777777777777776	0	0	0.6944444444444445	0.027777777777777776
20	372	0	7	2	2	0.8571428571428571	0.14285714285714285	0	0	0	0.14285714285714285	0	0	0	0	19.28730152198591	0	2.6457513110645907	0.9258200997725514	0.3779644730092272	0	0	0	0.3779644730092272	0	138384	0	49	0.7346938775510203	0.02040816326530612	0	0	0	0.02040816326530612	0
20	365	0	7	1	1	1	0	0	0	0	0	0	0	0	0	19.1049731745428	0	2.6457513110645907	1	0	0	0	0	0	0	133225	0	49	1	0	0	0	0	0	0
20	144	0	7	1	1	1	0	0	0	0	0	0	0	0	0	12	0	2.6457513110645907	1	0	0	0	0	0	0	20736	0	49	1	0	0	0	0	0	0
27	177	0	7	2	2	0.9161290322580644	0.08387096774193549	0	0	0	0.2857142857142857	0	0	0	0	13.30413469565007	0	2.6457513110645907	0.9571462961627467	0.28960484758017346	0	0	0	0.5345224838248488	0	31329	0	49	0.8392924037460976	0.007034339229968783	0	0	0	0.08163265306122448	0
20	387	0	2	1	1	1	0	0	0	0	0	0	0	0	0	19.672315572906	0	1.4142135623730951	1	0	0	0	0	0	0	149769	0	4	1	0	0	0	0	0	0
27	254	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.937377450509228	0	2.6457513110645907	1	0	0	0	0	0	0	64516	0	49	1	0	0	0	0	0	0
27	42	0	6	1	1	1	0	0	0	0	0	0	0	0	0	6.48074069840786	0	2.449489742783178	1	0	0	0	0	0	0	1764	0	36	1	0	0	0	0	0	0
20	375	0	6	1	1	1	0	0	0	0	0	0	0	0	0	19.364916731037084	0	2.449489742783178	1	0	0	0	0	0	0	140625	0	36	1	0	0	0	0	0	0
20	365	0	7	2	2	0.9767441860465116	0.02325581395348837	0	0	0	0.14285714285714285	0	0	0	0	19.1049731745428	0	2.6457513110645907	0.9883036912035246	0.15249857033260467	0	0	0	0.3779644730092272	0	133225	0	49	0.9540292049756625	5.408328826392643e-4	0	0	0	0.02040816326530612	0
27	237	0	6	1	1	1	0	0	0	0	0	0	0	0	0	15.394804318340652	0	2.449489742783178	1	0	0	0	0	0	0	56169	0	36	1	0	0	0	0	0	0
27	139	0	2	1	1	1	0	0	0	0	0	0	0	0	0	11.789826122551595	0	1.4142135623730951	1	0	0	0	0	0	0	19321	0	4	1	0	0	0	0	0	0
20	331	0	7	1	1	1	0	0	0	0	0	0	0	0	0	18.193405398660254	0	2.6457513110645907	1	0	0	0	0	0	0	109561	0	49	1	0	0	0	0	0	0
20	119	0	7	1	1	1	0	0	0	0	0	0	0	0	0	10.908712114635714	0	2.6457513110645907	1	0	0	0	0	0	0	14161	0	49	1	0	0	0	0	0	0
Global	220	0	6	1	1	1	0	0	0	0	0	0	0	0	0	14.832396974191326	0	2.449489742783178	1	0	0	0	0	0	0	48400	0	36	1	0	0	0	0	0	0
20	276	0	7	1	1	1	0	0	0	0	0	0	0	0	0	16.61324772583615	0	2.6457513110645907	1	0	0	0	0	0	0	76176	0	49	1	0	0	0	0	0	0
27	369	0	3	1	1	1	0	0	0	0	0	0	0	0	0	19.209372712298546	0	1.7320508075688772	1	0	0	0	0	0	0	136161	0	9	1	0	0	0	0	0	0
Global	57	0	5	1	1	1	0	0	0	0	0	0	0	0	0	7.54983443527075	0	2.23606797749979	1	0	0	0	0	0	0	3249	0	25	1	0	0	0	0	0	0
Global	352	0	7	1	1	1	0	0	0	0	0	0	0	0	0	18.76166303929372	0	2.6457513110645907	1	0	0	0	0	0	0	123904	0	49	1	0	0	0	0	0	0
20	304	0.9066666666666666	7	1	1	1	0	0	0.881113803458694	1	0	0	0	0	1	17.435595774162696	0.9521904571390466	2.6457513110645907	1	0	0	0.9386766234751422	1	0	0	92416	0.8220444444444444	49	1	0	0	0.776361534645446	1	0	0
20	287	0	6	1	1	1	0	0	0	0	0	0	0	0	0	16.941074346097416	0	2.449489742783178	1	0	0	0	0	0	0	82369	0	36	1	0	0	0	0	0	0
Global	132	0	7	1	1	1	0	0	0	0	0	0	0	0	0	11.489125293076057	0	2.6457513110645907	1	0	0	0	0	0	0	17424	0	49	1	0	0	0	0	0	0
27	185	0.04054054054054054	7	1	1	1	0	0	0.0489687021776574	1	0	0	0	0	1	13.601470508735444	0.2013468165642073	2.6457513110645907	1	0	0	0.22128873034489893	1	0	0	34225	0.0016435354273192113	49	1	0	0	0.0023979337929641085	1	0	0
20	346	0	7	1	1	1	0	0	0	0	0	0	0	0	0	18.601075237738275	0	2.6457513110645907	1	0	0	0	0	0	0	119716	0	49	1	0	0	0	0	0	0
27	250	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.811388300841896	0	2.6457513110645907	1	0	0	0	0	0	0	62500	0	49	1	0	0	0	0	0	0
20	379	0	6	1	1	1	0	0	0	0	0	0	0	0	0	19.467922333931785	0	2.449489742783178	1	0	0	0	0	0	0	143641	0	36	1	0	0	0	0	0	0
27	353	0	3	1	1	1	0	0	0	0	0	0	0	0	0	18.788294228055936	0	1.7320508075688772	1	0	0	0	0	0	0	124609	0	9	1	0	0	0	0	0	0
20	209	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.45683229480096	0	2.6457513110645907	1	0	0	0	0	0	0	43681	0	49	1	0	0	0	0	0	0
Global	335	0	7	1	1	1	0	0	0	0	0	0	0	0	0	18.303005217723125	0	2.6457513110645907	1	0	0	0	0	0	0	112225	0	49	1	0	0	0	0	0	0
Global	402	0	7	1	1	1	0	0	0	0	0	0	1	0	0	20.049937655763422	0	2.6457513110645907	1	0	0	0	0	0	0	161604	0	49	1	0	0	0	0	0	0
20	171	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13.076696830622021	0	2.6457513110645907	1	0	0	0	0	0	0	29241	0	49	1	0	0	0	0	0	0
Global	118	0	6	1	1	1	0	0	0	0	0	0	0	0	0	10.862780491200215	0	2.449489742783178	1	0	0	0	0	0	0	13924	0	36	1	0	0	0	0	0	0
20	278	0	7	2	2	0.8571428571428571	0.14285714285714285	0	0	0	0.14285714285714285	0	1	0	0	16.673332000533065	0	2.6457513110645907	0.9258200997725514	0.3779644730092272	0	0	0	0.3779644730092272	0	77284	0	49	0.7346938775510203	0.02040816326530612	0	0	0	0.02040816326530612	0
20	107	0	7	1	1	1	0	0	0	0	0	0	0	0	0	10.344080432788601	0	2.6457513110645907	1	0	0	0	0	0	0	11449	0	49	1	0	0	0	0	0	0
Global	181	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13.45362404707371	0	2.6457513110645907	1	0	0	0	0	0	0	32761	0	49	1	0	0	0	0	0	0
27	371	0	6	1	1	1	0	0	0	0	0	0	0	0	0	19.261360284258224	0	2.449489742783178	1	0	0	0	0	0	0	137641	0	36	1	0	0	0	0	0	0
20	295	0	6	1	1	1	0	0	0	0	0	0	0	0	0	17.175564037317667	0	2.449489742783178	1	0	0	0	0	0	0	87025	0	36	1	0	0	0	0	0	0
27	226	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.033296378372908	0	2.6457513110645907	1	0	0	0	0	0	0	51076	0	49	1	0	0	0	0	0	0
20	81	0	7	1	1	1	0	0	0	0	0	0	0	0	0	9	0	2.6457513110645907	1	0	0	0	0	0	0	6561	0	49	1	0	0	0	0	0	0
27	55	0	7	1	1	1	0	0	0	0	0	0	0	0	0	7.416198487095663	0	2.6457513110645907	1	0	0	0	0	0	0	3025	0	49	1	0	0	0	0	0	0
20	371	0	7	1	1	1	0	0	0	0	0	0	1	0	0	19.261360284258224	0	2.6457513110645907	1	0	0	0	0	0	0	137641	0	49	1	0	0	0	0	0	0
20	180	0	7	3	3	0.6474292233927188	0.28800257644586075	0.0645682001614205	0	0	0.5714285714285714	0.14285714285714285	1	1	0	13.416407864998739	0	2.6457513110645907	0.8046298673257902	0.536658715056283	0.2541027354465522	0	0	0.7559289460184544	0.3779644730092272	32400	0	49	0.419164599302899	0.08294548403945387	0.004169052472085262	0	0	0.32653061224489793	0.02040816326530612
20	87	0	7	1	1	1	0	0	0	0	0	0	0	0	0	9.327379053088816	0	2.6457513110645907	1	0	0	0	0	0	0	7569	0	49	1	0	0	0	0	0	0
20	334	0	6	1	1	1	0	0	0	0	0	0	1	0	0	18.275666882497067	0	2.449489742783178	1	0	0	0	0	0	0	111556	0	36	1	0	0	0	0	0	0
27	162	0	6	1	1	1	0	0	0	0	0	0	0	0	0	12.727922061357855	0	2.449489742783178	1	0	0	0	0	0	0	26244	0	36	1	0	0	0	0	0	0
27	220	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.832396974191326	0	2.6457513110645907	1	0	0	0	0	0	0	48400	0	49	1	0	0	0	0	0	0
27	42	0	5	1	1	1	0	0	0	0	0	0	0	0	0	6.48074069840786	0	2.23606797749979	1	0	0	0	0	0	0	1764	0	25	1	0	0	0	0	0	0
27	377	0	5	1	1	1	0	0	0	0	0	0	0	0	0	19.4164878389476	0	2.23606797749979	1	0	0	0	0	0	0	142129	0	25	1	0	0	0	0	0	0
20	43	0	7	1	1	1	0	0	0	0	0	0	0	0	0	6.557438524302	0	2.6457513110645907	1	0	0	0	0	0	0	1849	0	49	1	0	0	0	0	0	0
27	304	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.435595774162696	0	2.6457513110645907	1	0	0	0	0	0	0	92416	0	49	1	0	0	0	0	0	0
27	138	0	7	1	1	1	0	0	0	0	0	0	0	0	0	11.74734012447073	0	2.6457513110645907	1	0	0	0	0	0	0	19044	0	49	1	0	0	0	0	0	0
27	18	0	7	1	1	1	0	0	0	0	0	0	0	0	0	4.242640687119285	0	2.6457513110645907	1	0	0	0	0	0	0	324	0	49	1	0	0	0	0	0	0
20	164	0	7	1	1	1	0	0	0	0	0	0	0	0	0	12.806248474865697	0	2.6457513110645907	1	0	0	0	0	0	0	26896	0	49	1	0	0	0	0	0	0
27	313	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.69180601295413	0	2.6457513110645907	1	0	0	0	0	0	0	97969	0	49	1	0	0	0	0	0	0
Global	216	0	6	1	1	1	0	0	0	0	0	0	0	0	0	14.696938456699069	0	2.449489742783178	1	0	0	0	0	0	0	46656	0	36	1	0	0	0	0	0	0
20	270	0.7017543859649122	7	1	1	1	0	0	0.7693542753743777	1	0	0	0	0	1	16.431676725154983	0.837707816583391	2.6457513110645907	1	0	0	0.8771284258159564	1	0	0	72900	0.49245921822099104	49	1	0	0	0.5919060010368339	1	0	0
20	120	0	4	1	1	1	0	0	0	0	0	0	0	0	0	10.954451150103322	0	2	1	0	0	0	0	0	0	14400	0	16	1	0	0	0	0	0	0
20	408	0	6	1	1	1	0	0	0	0	0	0	1	0	0	20.199009876724155	0	2.449489742783178	1	0	0	0	0	0	0	166464	0	36	1	0	0	0	0	0	0
20	106	0	7	1	1	1	0	0	0	0	0	0	0	0	0	10.295630140987	0	2.6457513110645907	1	0	0	0	0	0	0	11236	0	49	1	0	0	0	0	0	0
27	319	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.86057109949175	0	2.6457513110645907	1	0	0	0	0	0	0	101761	0	49	1	0	0	0	0	0	0
20	360	0	5	1	1	1	0	0	0	0	0	0	0	0	0	18.973665961010276	0	2.23606797749979	1	0	0	0	0	0	0	129600	0	25	1	0	0	0	0	0	0
27	161	0	6	1	1	1	0	0	0	0	0	0	0	0	0	12.68857754044952	0	2.449489742783178	1	0	0	0	0	0	0	25921	0	36	1	0	0	0	0	0	0
20	339	0	7	2	2	0.7714285714285715	0.22857142857142856	0	0	0	0.2857142857142857	0	0	0	0	18.411952639521967	0	2.6457513110645907	0.8783100656536799	0.47809144373375745	0	0	0	0.5345224838248488	0	114921	0	49	0.5951020408163266	0.05224489795918367	0	0	0	0.08163265306122448	0
27	28	0	2	1	1	1	0	0	0	0	0	0	0	0	0	5.291502622129181	0	1.4142135623730951	1	0	0	0	0	0	0	784	0	4	1	0	0	0	0	0	0
27	277	0	7	1	1	1	0	0	0	0	0	0	0	0	0	16.64331697709324	0	2.6457513110645907	1	0	0	0	0	0	0	76729	0	49	1	0	0	0	0	0	0
20	364	0	2	1	1	1	0	0	0	0	0	0	0	0	0	19.078784028338912	0	1.4142135623730951	1	0	0	0	0	0	0	132496	0	4	1	0	0	0	0	0	0
20	178	0	6	1	1	1	0	0	0	0	0	0	0	0	0	13.341664064126334	0	2.449489742783178	1	0	0	0	0	0	0	31684	0	36	1	0	0	0	0	0	0
20	41	0	7	1	1	1	0	0	0	0	0	0	0	0	0	6.4031242374328485	0	2.6457513110645907	1	0	0	0	0	0	0	1681	0	49	1	0	0	0	0	0	0
27	335	0	7	1	1	1	0	0	0	0	0	0	0	0	0	18.303005217723125	0	2.6457513110645907	1	0	0	0	0	0	0	112225	0	49	1	0	0	0	0	0	0
20	323	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.97220075561143	0	2.6457513110645907	1	0	0	0	0	0	0	104329	0	49	1	0	0	0	0	0	0
20	409	0.6702127659574468	7	1	1	1	0	0	0.6825302079218469	0.8571428571428571	0	0	0	0	1	20.223748416156685	0.818665234364723	2.6457513110645907	1	0	0	0.8261538645566254	0.9258200997725514	0	0	167281	0.4491851516523314	49	1	0	0	0.4658474847258396	0.7346938775510203	0	0
27	168	0	7	1	1	1	0	0	0	0	0	0	0	0	0	12.96148139681572	0	2.6457513110645907	1	0	0	0	0	0	0	28224	0	49	1	0	0	0	0	0	0
27	133	0	7	1	1	1	0	0	0	0	0	0	1	0	0	11.532562594670797	0	2.6457513110645907	1	0	0	0	0	0	0	17689	0	49	1	0	0	0	0	0	0
20	358	0	7	2	2	0.8571428571428571	0.14285714285714285	0	0	0	0.14285714285714285	0	0	0	0	18.920887928424502	0	2.6457513110645907	0.9258200997725514	0.3779644730092272	0	0	0	0.3779644730092272	0	128164	0	49	0.7346938775510203	0.02040816326530612	0	0	0	0.02040816326530612	0
20	81	0	7	1	1	1	0	0	0	0	0	0	0	0	0	9	0	2.6457513110645907	1	0	0	0	0	0	0	6561	0	49	1	0	0	0	0	0	0
20	129	0	6	1	1	1	0	0	0	0	0	0	0	0	0	11.357816691600547	0	2.449489742783178	1	0	0	0	0	0	0	16641	0	36	1	0	0	0	0	0	0
Global	400	0	6	1	1	1	0	0	0	0	0	0	0	0	0	20	0	2.449489742783178	1	0	0	0	0	0	0	160000	0	36	1	0	0	0	0	0	0
Global	55	0	6	1	1	1	0	0	0	0	0	0	0	0	0	7.416198487095663	0	2.449489742783178	1	0	0	0	0	0	0	3025	0	36	1	0	0	0	0	0	0
27	97	0	6	1	1	1	0	0	0	0	0	0	0	0	0	9.848857801796104	0	2.449489742783178	1	0	0	0	0	0	0	9409	0	36	1	0	0	0	0	0	0
Global	306	0	6	1	1	1	0	0	0	0	0	0	0	0	0	17.4928556845359	0	2.449489742783178	1	0	0	0	0	0	0	93636	0	36	1	0	0	0	0	0	0
27	173	0	4	1	1	1	0	0	0	0	0	0	0	0	0	13.152946437965905	0	2	1	0	0	0	0	0	0	29929	0	16	1	0	0	0	0	0	0
20	168	0	7	1	1	1	0	0	0	0	0	0	0	0	0	12.96148139681572	0	2.6457513110645907	1	0	0	0	0	0	0	28224	0	49	1	0	0	0	0	0	0
27	243	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.588457268119896	0	2.6457513110645907	1	0	0	0	0	0	0	59049	0	49	1	0	0	0	0	0	0
20	134	0	5	1	1	1	0	0	0	0	0	0	0	0	0	11.575836902790225	0	2.23606797749979	1	0	0	0	0	0	0	17956	0	25	1	0	0	0	0	0	0
27	354	0	7	1	1	1	0	0	0	0	0	0	0	0	0	18.81488772222678	0	2.6457513110645907	1	0	0	0	0	0	0	125316	0	49	1	0	0	0	0	0	0
20	332	0	7	1	1	1	0	0	0	0	0	0	0	0	0	18.2208671582886	0	2.6457513110645907	1	0	0	0	0	0	0	110224	0	49	1	0	0	0	0	0	0
20	125	0	7	1	1	1	0	0	0	0	0	0	0	0	0	11.180339887498949	0	2.6457513110645907	1	0	0	0	0	0	0	15625	0	49	1	0	0	0	0	0	0
20	70	0	7	1	1	1	0	0	0	0	0	0	0	0	0	8.366600265340756	0	2.6457513110645907	1	0	0	0	0	0	0	4900	0	49	1	0	0	0	0	0	0
27	301	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.349351572897472	0	2.6457513110645907	1	0	0	0	0	0	0	90601	0	49	1	0	0	0	0	0	0
20	380	0	7	1	1	1	0	0	0	0	0	0	0	0	0	19.493588689617926	0	2.6457513110645907	1	0	0	0	0	0	0	144400	0	49	1	0	0	0	0	0	0
27	386	0	2	1	1	1	0	0	0	0	0	0	0	0	0	19.6468827043885	0	1.4142135623730951	1	0	0	0	0	0	0	148996	0	4	1	0	0	0	0	0	0
27	49	0	7	1	1	1	0	0	0	0	0	0	0	0	0	7	0	2.6457513110645907	1	0	0	0	0	0	0	2401	0	49	1	0	0	0	0	0	0
20	48	0	2	1	1	1	0	0	0	0	0	0	0	0	0	6.928203230275509	0	1.4142135623730951	1	0	0	0	0	0	0	2304	0	4	1	0	0	0	0	0	0
Global	50	0.4691358024691358	7	1	1	1	0	0	0.6712009428510954	1	0	0	0	0	1	7.0710678118654755	0.6849348892187751	2.6457513110645907	1	0	0	0.8192685413532582	1	0	0	2500	0.22008840115835998	49	1	0	0	0.4505107056841995	1	0	0
27	320	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.88854381999832	0	2.6457513110645907	1	0	0	0	0	0	0	102400	0	49	1	0	0	0	0	0	0
20	146	0	5	1	1	1	0	0	0	0	0	0	0	0	0	12.083045973594572	0	2.23606797749979	1	0	0	0	0	0	0	21316	0	25	1	0	0	0	0	0	0
27	111	0	6	1	1	1	0	0	0	0	0	0	0	0	0	10.535653752852738	0	2.449489742783178	1	0	0	0	0	0	0	12321	0	36	1	0	0	0	0	0	0
20	71	0	7	5	5	0.6059935566682193	0.10714285714285714	0.2868635861889235	0	0	1	0.8571428571428571	1	1	0	8.426149773176359	0	2.6457513110645907	0.7784558797184458	0.32732683535398854	0.535596477013174	0	0	1	0.9258200997725514	5041	0	49	0.3672281907233983	0.011479591836734693	0.08229071708116993	0	0	1	0.7346938775510203
27	301	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.349351572897472	0	2.6457513110645907	1	0	0	0	0	0	0	90601	0	49	1	0	0	0	0	0	0
27	338	0	7	1	1	1	0	0	0	0	0	0	0	0	0	18.384776310850235	0	2.6457513110645907	1	0	0	0	0	0	0	114244	0	49	1	0	0	0	0	0	0
27	59	0	7	1	1	1	0	0	0	0	0	0	0	0	0	7.681145747868608	0	2.6457513110645907	1	0	0	0	0	0	0	3481	0	49	1	0	0	0	0	0	0
20	114	0	7	1	1	1	0	0	0	0	0	0	0	0	0	10.677078252031311	0	2.6457513110645907	1	0	0	0	0	0	0	12996	0	49	1	0	0	0	0	0	0
27	144	0	7	1	1	1	0	0	0	0	0	0	0	0	0	12	0	2.6457513110645907	1	0	0	0	0	0	0	20736	0	49	1	0	0	0	0	0	0
27	114	0	7	5	5	0.872776045260791	0	0.12722395473920894	0	0	0.7142857142857143	0.7142857142857143	1	1	0	10.677078252031311	0	2.6457513110645907	0.9342248365681524	0	0.35668467129834575	0	0	0.8451542547285166	0.8451542547285166	12996	0	49	0.7617380251810663	0	0.016185934659484286	0	0	0.5102040816326531	0.5102040816326531
20	145	0	7	1	1	1	0	0	0	0	0	0	0	0	0	12.041594578792296	0	2.6457513110645907	1	0	0	0	0	0	0	21025	0	49	1	0	0	0	0	0	0
27	109	0	4	1	1	1	0	0	0	0	0	0	0	0	0	10.44030650891055	0	2	1	0	0	0	0	0	0	11881	0	16	1	0	0	0	0	0	0
20	169	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13	0	2.6457513110645907	1	0	0	0	0	0	0	28561	0	49	1	0	0	0	0	0	0
20	76	0	7	2	2	0.8769551616266945	0.12304483837330552	0	0	0	0.14285714285714285	0	0	0	0	8.717797887081348	0	2.6457513110645907	0.9364588413949085	0.3507774770040196	0	0	0	0.3779644730092272	0	5776	0	49	0.7690503555037019	0.015140032250312878	0	0	0	0.02040816326530612	0
20	329	0	7	2	2	0.9126050420168068	0.08739495798319329	0	0	0	0.14285714285714285	0	1	0	0	18.138357147217054	0	2.6457513110645907	0.9553036386494123	0.29562638242077327	0	0	0	0.3779644730092272	0	108241	0	49	0.8328479627144977	0.00763787868088412	0	0	0	0.02040816326530612	0
20	284	0	7	1	1	1	0	0	0	0	0	0	0	0	0	16.852299546352718	0	2.6457513110645907	1	0	0	0	0	0	0	80656	0	49	1	0	0	0	0	0	0
20	219	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.798648586948742	0	2.6457513110645907	1	0	0	0	0	0	0	47961	0	49	1	0	0	0	0	0	0
27	116	0	6	1	1	1	0	0	0	0	0	0	0	0	0	10.770329614269007	0	2.449489742783178	1	0	0	0	0	0	0	13456	0	36	1	0	0	0	0	0	0
20	321	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.916472867168917	0	2.6457513110645907	1	0	0	0	0	0	0	103041	0	49	1	0	0	0	0	0	0
27	295	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.175564037317667	0	2.6457513110645907	1	0	0	0	0	0	0	87025	0	49	1	0	0	0	0	0	0
20	232	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.231546211727817	0	2.6457513110645907	1	0	0	0	0	0	0	53824	0	49	1	0	0	0	0	0	0
20	101	0	6	1	1	1	0	0	0	0	0	0	0	0	0	10.04987562112089	0	2.449489742783178	1	0	0	0	0	0	0	10201	0	36	1	0	0	0	0	0	0
20	83	0	7	1	1	1	0	0	0	0	0	0	0	0	0	9.1104335791443	0	2.6457513110645907	1	0	0	0	0	0	0	6889	0	49	1	0	0	0	0	0	0
27	375	0	7	1	1	1	0	0	0	0	0	0	0	0	0	19.364916731037084	0	2.6457513110645907	1	0	0	0	0	0	0	140625	0	49	1	0	0	0	0	0	0
20	125	0	2	1	1	1	0	0	0	0	0	0	0	0	0	11.180339887498949	0	1.4142135623730951	1	0	0	0	0	0	0	15625	0	4	1	0	0	0	0	0	0
27	56	0	7	1	1	1	0	0	0	0	0	0	0	0	0	7.483314773547883	0	2.6457513110645907	1	0	0	0	0	0	0	3136	0	49	1	0	0	0	0	0	0
27	41	0	7	1	1	1	0	0	0	0	0	0	0	0	0	6.4031242374328485	0	2.6457513110645907	1	0	0	0	0	0	0	1681	0	49	1	0	0	0	0	0	0
20	208	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.422205101855956	0	2.6457513110645907	1	0	0	0	0	0	0	43264	0	49	1	0	0	0	0	0	0
27	170	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13.038404810405298	0	2.6457513110645907	1	0	0	0	0	0	0	28900	0	49	1	0	0	0	0	0	0
20	316	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.776388834631177	0	2.6457513110645907	1	0	0	0	0	0	0	99856	0	49	1	0	0	0	0	0	0
20	296	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.204650534085253	0	2.6457513110645907	1	0	0	0	0	0	0	87616	0	49	1	0	0	0	0	0	0
20	389	0	7	1	1	1	0	0	0	0	0	0	0	0	0	19.72308292331602	0	2.6457513110645907	1	0	0	0	0	0	0	151321	0	49	1	0	0	0	0	0	0
27	110	0	7	1	1	1	0	0	0	0	0	0	0	0	0	10.488088481701515	0	2.6457513110645907	1	0	0	0	0	0	0	12100	0	49	1	0	0	0	0	0	0
20	337	0	6	1	1	1	0	0	0	0	0	0	0	0	0	18.35755975068582	0	2.449489742783178	1	0	0	0	0	0	0	113569	0	36	1	0	0	0	0	0	0
27	219	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.798648586948742	0	2.6457513110645907	1	0	0	0	0	0	0	47961	0	49	1	0	0	0	0	0	0
20	104	0	7	1	1	1	0	0	0	0	0	0	0	0	0	10.198039027185569	0	2.6457513110645907	1	0	0	0	0	0	0	10816	0	49	1	0	0	0	0	0	0
20	238	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.427248620541512	0	2.6457513110645907	1	0	0	0	0	0	0	56644	0	49	1	0	0	0	0	0	0
20	216	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.696938456699069	0	2.6457513110645907	1	0	0	0	0	0	0	46656	0	49	1	0	0	0	0	0	0
Global	238	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.427248620541512	0	2.6457513110645907	1	0	0	0	0	0	0	56644	0	49	1	0	0	0	0	0	0
27	284	0	7	1	1	1	0	0	0	0	0	0	0	0	0	16.852299546352718	0	2.6457513110645907	1	0	0	0	0	0	0	80656	0	49	1	0	0	0	0	0	0
27	267	0	7	1	1	1	0	0	0	0	0	0	0	0	0	16.34013463836819	0	2.6457513110645907	1	0	0	0	0	0	0	71289	0	49	1	0	0	0	0	0	0
27	56	0	7	1	1	1	0	0	0	0	0	0	0	0	0	7.483314773547883	0	2.6457513110645907	1	0	0	0	0	0	0	3136	0	49	1	0	0	0	0	0	0
20	323	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.97220075561143	0	2.6457513110645907	1	0	0	0	0	0	0	104329	0	49	1	0	0	0	0	0	0
27	51	0	6	1	1	1	0	0	0	0	0	0	0	0	0	7.14142842854285	0	2.449489742783178	1	0	0	0	0	0	0	2601	0	36	1	0	0	0	0	0	0
20	100	0	6	1	1	1	0	0	0	0	0	0	0	0	0	10	0	2.449489742783178	1	0	0	0	0	0	0	10000	0	36	1	0	0	0	0	0	0
27	122	0	6	1	1	1	0	0	0	0	0	0	0	0	0	11.045361017187261	0	2.449489742783178	1	0	0	0	0	0	0	14884	0	36	1	0	0	0	0	0	0
